transaction_id,user_id,product_id,purchase_time,amount,rating
T000868,U00990,P00006,2025-01-23 09:02:23,68.08923366278533,5.0
T000869,U00599,P00108,2025-01-23 09:02:23,3740.9675377375447,2.0
T000870,U00403,P00103,2024-12-19 09:02:23,698.0114587986549,2.0
T000871,U00396,P00050,2025-03-04 09:02:23,148.4270863512787,3.0
T000872,U00527,P00118,2025-02-16 09:02:23,1371.338560882307,1.0
T000873,U00415,P00110,2025-02-03 09:02:23,137.23817275939314,1.0
T000874,U00939,P00200,2025-02-02 09:02:23,289.14289707240806,4.0
T000875,U00613,P00088,2024-12-16 09:02:23,157.2536752053827,2.0
T000876,U00677,P00020,2025-03-04 09:02:23,91.59407015340577,
T000877,U00463,P00014,2024-12-23 09:02:23,3914.2189685404055,3.0
T000878,U00541,P00133,2025-01-03 09:02:23,570.5354104945418,4.0
T000879,U00626,P00169,2025-01-07 09:02:23,327.1873349594304,
T000880,U00619,P00040,2025-02-17 09:02:23,3495.0113487333406,4.0
T000881,U00922,P00034,2024-12-22 09:02:23,159.55280516403863,1.0
T000882,U00364,P00124,2025-01-04 09:02:23,85.56864911062833,3.0
T000883,U00130,P00045,2025-02-25 09:02:23,360.7965032969492,3.0
T000884,U00084,P00199,2025-01-14 09:02:23,275.5286658111041,3.0
T000885,U00271,P00080,2024-12-24 09:02:23,762.6452945896687,1.0
T000886,U00244,P00071,2025-01-20 09:02:23,160.68048804709508,5.0
T000887,U00388,P00155,2024-12-17 09:02:23,2093.314845311186,3.0
T000888,U00214,P00078,2025-02-09 09:02:23,10.38338528056634,5.0
T000889,U00818,P00078,2024-12-22 09:02:23,10.47643228356065,
T000890,U00166,P00172,2024-12-21 09:02:23,93.92300262561247,5.0
T000891,U00791,P00033,2025-02-09 09:02:23,194.52626396406166,
T000892,U00059,P00033,2025-02-08 09:02:23,198.30825014778208,2.0
T000893,U00602,P00044,2024-12-14 09:02:23,126.56910430776338,3.0
T000894,U00883,P00020,2025-02-13 09:02:23,98.92681094962361,4.0
T000895,U00843,P00111,2025-02-05 09:02:23,236.3925999804973,4.0
T000896,U00924,P00164,2024-12-11 09:02:23,334.8215682878058,1.0
T000897,U00504,P00007,2025-01-03 09:02:23,877.8607344764749,
T000898,U00706,P00160,2025-01-31 09:02:23,1897.3696768793386,2.0
T000899,U00123,P00195,2024-12-31 09:02:23,540.9573165250065,4.0
T000900,U00648,P00167,2025-01-11 09:02:23,131.3570897350799,3.0
T000901,U00413,P00024,2025-01-15 09:02:23,59.84473186781186,1.0
T000902,U00139,P00070,2025-02-17 09:02:23,243.91066038391216,2.0
T000903,U00229,P00112,2025-01-23 09:02:23,2559.6206558800445,1.0
T000904,U00274,P00104,2025-02-13 09:02:23,377.3983003963036,2.0
T000905,U00439,P00054,2025-03-04 09:02:23,382.4372564519205,5.0
T000906,U00562,P00038,2024-12-15 09:02:23,412.8219909747271,5.0
T000907,U00910,P00074,2025-02-28 09:02:23,361.9276478519959,1.0
T000908,U00118,P00080,2025-03-01 09:02:23,748.2465963443904,4.0
T000909,U00714,P00032,2024-12-15 09:02:23,69.56802354405393,4.0
T000910,U00995,P00045,2025-01-11 09:02:23,326.60854371199565,2.0
T000911,U00905,P00061,2024-12-11 09:02:23,630.7291874244079,5.0
T000912,U00483,P00198,2025-01-27 09:02:23,269.94803244536877,5.0
T000913,U00395,P00053,2025-01-15 09:02:23,397.50480234907496,1.0
T000914,U00703,P00128,2025-02-26 09:02:23,856.9561312064528,1.0
T000915,U00876,P00179,2025-02-12 09:02:23,2398.69365039375,4.0
T000916,U00460,P00076,2025-01-09 09:02:23,146.71846524533385,4.0
T000917,U00835,P00184,2024-12-15 09:02:23,1904.7166817705854,4.0
T000918,U00693,P00027,2025-01-04 09:02:23,255.88357478948322,3.0
T000919,U00935,P00166,2024-12-24 09:02:23,36.706437332268365,5.0
T000920,U00078,P00062,2025-02-01 09:02:23,398.67252193672977,5.0
T000921,U00952,P00018,2025-01-26 09:02:23,3044.228521799105,1.0
T000922,U00412,P00127,2025-01-12 09:02:23,65.5761345041395,5.0
T000923,U00075,P00109,2024-12-16 09:02:23,61.23522042697152,1.0
T000924,U00295,P00103,2024-12-15 09:02:23,665.6563981820034,3.0
T000925,U00793,P00192,2025-02-18 09:02:23,122.22983250644533,4.0
T000926,U00021,P00077,2025-01-16 09:02:23,215.98876978449948,3.0
T000927,U00906,P00117,2025-02-11 09:02:23,96.14986255397312,4.0
T000928,U00171,P00104,2025-03-05 09:02:23,402.8246041689364,4.0
T000929,U00015,P00158,2024-12-14 09:02:23,141.39610162926107,
T000930,U00211,P00049,2025-02-02 09:02:23,200.73051313463154,4.0
T000931,U00560,P00169,2025-02-02 09:02:23,342.0562576621613,3.0
T000932,U00086,P00116,2024-12-23 09:02:23,2705.951521177045,2.0
T000933,U00149,P00141,2025-01-13 09:02:23,2885.0175984005214,1.0
T000934,U00700,P00162,2025-01-20 09:02:23,541.9452269537317,4.0
T000935,U00372,P00100,2025-01-05 09:02:23,836.9310547245893,4.0
T000936,U00480,P00125,2025-02-15 09:02:23,215.78732655265748,5.0
T000937,U00818,P00025,2025-03-01 09:02:23,454.6827186219336,1.0
T000938,U00151,P00194,2024-12-21 09:02:23,55.42424147549192,1.0
T000939,U00141,P00128,2025-01-31 09:02:23,822.9893002997449,3.0
T000940,U00069,P00100,2025-02-27 09:02:23,5051.236134341728,2.0
T000941,U00260,P00146,2025-03-02 09:02:23,288.64069233310994,3.0
T000942,U00988,P00005,2025-02-25 09:02:23,1150.3885652845581,3.0
T000943,U00846,P00019,2024-12-28 09:02:23,1773.8385568499532,3.0
T000944,U00968,P00170,2025-02-10 09:02:23,2857.320871004206,2.0
T000945,U00521,P00018,2025-02-24 09:02:23,2987.873966006113,3.0
T000946,U00633,P00121,2025-02-01 09:02:23,76.45517866459542,1.0
T000947,U00371,P00032,2025-02-18 09:02:23,59.85397040041784,2.0
T000948,U00419,P00149,2025-01-30 09:02:23,367.9383443596759,4.0
T000949,U00101,P00010,2025-02-14 09:02:23,241.87230526586268,5.0
T000950,U00661,P00037,2025-02-02 09:02:23,35.92723378107725,5.0
T000951,U00954,P00177,2025-01-06 09:02:23,4806.457558234511,1.0
T000952,U00658,P00086,2025-02-17 09:02:23,3436.879329424254,5.0
T000953,U00865,P00013,2025-02-09 09:02:23,124.64490927585967,5.0
T000954,U00968,P00183,2025-02-21 09:02:23,455.3959831779613,5.0
T000955,U00243,P00145,2025-02-27 09:02:23,220.8583989492311,4.0
T000956,U00753,P00009,2024-12-31 09:02:23,274.26208241660385,5.0
T000957,U00512,P00088,2025-02-23 09:02:23,141.8618799904114,3.0
T000958,U00849,P00172,2024-12-18 09:02:23,93.49386431470833,
T000959,U00555,P00046,2025-01-06 09:02:23,109.94912128406851,1.0
T000960,U00095,P00136,2024-12-16 09:02:23,5066.113861651825,1.0
T000961,U00226,P00119,2025-01-30 09:02:23,2458.002926045173,
T000962,U00518,P00165,2025-01-04 09:02:23,86.50429116968091,4.0
T000963,U00214,P00019,2025-03-06 09:02:23,1819.237658999984,5.0
T000964,U00718,P00191,2024-12-12 09:02:23,82.42256944359558,3.0
T000965,U00067,P00174,2025-01-24 09:02:23,749.032022512365,5.0
T000966,U00396,P00094,2025-03-06 09:02:23,941.6284773606664,1.0
T000967,U00612,P00199,2024-12-13 09:02:23,271.23306387184124,3.0
T000968,U00012,P00026,2025-01-12 09:02:23,2662.5366502728593,1.0
T000969,U00237,P00046,2025-01-19 09:02:23,108.85744020722161,3.0
T000970,U00834,P00118,2024-12-22 09:02:23,1284.8873151593561,
T000971,U00770,P00046,2025-02-05 09:02:23,109.31633802014865,4.0
T000972,U00399,P00014,2025-02-22 09:02:23,3626.9070073866606,4.0
T000973,U00407,P00085,2025-02-13 09:02:23,1372.1397647027109,1.0
T000974,U00925,P00063,2025-02-01 09:02:23,358.9932995329122,1.0
T000975,U00849,P00072,2025-01-21 09:02:23,324.12980625785565,
T000976,U00480,P00003,2024-12-23 09:02:23,53.312521651522204,5.0
T000977,U00647,P00028,2024-12-25 09:02:23,325.4166316229122,
T000978,U00222,P00125,2024-12-28 09:02:23,214.7827866402123,2.0
T000979,U00156,P00157,2025-02-21 09:02:23,138.56531738822213,2.0
T000980,U00654,P00087,2025-01-20 09:02:23,124.66687000217844,1.0
T000981,U00428,P00146,2025-02-07 09:02:23,274.53477285310856,1.0
T000982,U00158,P00163,2025-03-01 09:02:23,60.49469498661748,5.0
T000983,U00977,P00077,2025-02-14 09:02:23,183.66835943388665,5.0
T000984,U00416,P00076,2025-01-04 09:02:23,153.3060431458392,1.0
T000985,U00326,P00175,2025-02-16 09:02:23,114.44496457457062,4.0
T000986,U00371,P00114,2025-01-25 09:02:23,619.8871460805941,5.0
T000987,U00344,P00133,2024-12-15 09:02:23,507.2501872931433,2.0
T000988,U00262,P00075,2025-01-04 09:02:23,302.1809023467319,1.0
T000989,U00283,P00059,2024-12-14 09:02:23,115.86801711744718,3.0
T000990,U00850,P00059,2025-01-13 09:02:23,122.09745492174683,3.0
T000991,U00856,P00047,2025-02-11 09:02:23,3702.7633984496665,4.0
T000992,U00229,P00095,2025-01-10 09:02:23,154.17326501362592,1.0
T000993,U00888,P00141,2025-01-04 09:02:23,3053.8795029674143,
T000994,U00280,P00078,2025-02-01 09:02:23,9.730972180314804,
T000995,U00870,P00113,2025-02-13 09:02:23,182.84129699970683,2.0
T000996,U00290,P00109,2025-02-17 09:02:23,56.37112261579632,3.0
T000997,U00680,P00106,2025-01-09 09:02:23,4574.876329868925,2.0
T000998,U00047,P00089,2025-02-25 09:02:23,204.5720585870864,3.0
T000999,U00975,P00033,2024-12-21 09:02:23,210.84662684915492,5.0
T001000,U00715,P00097,2025-02-27 09:02:23,390.21001602972575,3.0
T001001,U00214,P00190,2025-01-05 09:02:23,422.25512230620564,3.0
T001002,U00758,P00079,2025-01-04 09:02:23,266.0112738958667,4.0
T001003,U00024,P00016,2025-01-11 09:02:23,358.0240648739666,
T001004,U00321,P00044,2025-01-25 09:02:23,124.35962983673181,1.0
T001005,U00274,P00186,2025-01-21 09:02:23,3399.147482164391,
T001006,U00556,P00120,2025-01-01 09:02:23,345.92638098370304,3.0
T001007,U00844,P00134,2025-01-05 09:02:23,173.13674672451504,5.0
T001008,U00313,P00108,2025-02-26 09:02:23,3946.104085932429,1.0
T001009,U00363,P00143,2025-03-02 09:02:23,63.05485101941463,3.0
T001010,U00668,P00004,2025-02-25 09:02:23,127.9711437581151,4.0
T001011,U01000,P00056,2025-02-23 09:02:23,136.79396739523128,
T001012,U00380,P00064,2024-12-15 09:02:23,171.0575683628582,1.0
T001013,U00711,P00196,2025-01-08 09:02:23,3292.2172441625776,3.0
T001014,U00919,P00162,2025-02-14 09:02:23,602.593602603235,3.0
T001015,U00981,P00095,2025-02-14 09:02:23,142.24606497803734,2.0
T001016,U00674,P00056,2025-01-01 09:02:23,132.33404094422735,2.0
T001017,U00907,P00032,2025-02-23 09:02:23,63.06671900590615,5.0
T001018,U00470,P00116,2025-02-27 09:02:23,2533.3919649663376,
T001019,U00746,P00009,2024-12-08 09:02:23,247.00907655142996,2.0
T001020,U00675,P00191,2025-01-04 09:02:23,85.15964390880576,3.0
T001021,U00116,P00105,2025-01-17 09:02:23,369.6221209000634,
T001022,U00605,P00200,2024-12-25 09:02:23,284.17929903890615,2.0
T001023,U00042,P00078,2025-01-11 09:02:23,9.595713349263248,5.0
T001024,U00796,P00161,2025-01-19 09:02:23,278.8343036950905,5.0
T001025,U00379,P00087,2025-01-18 09:02:23,109.93793946509473,5.0
T001026,U00722,P00021,2024-12-27 09:02:23,131.94189043523474,5.0
T001027,U00206,P00055,2025-02-14 09:02:23,2290.3410491252635,3.0
T001028,U00466,P00076,2025-02-28 09:02:23,143.22053073296937,5.0
T001029,U00732,P00185,2025-02-28 09:02:23,2201.5121184398504,4.0
T001030,U00280,P00130,2025-02-08 09:02:23,3272.0645066662933,5.0
T001031,U00648,P00141,2025-02-27 09:02:23,2752.7150945520298,
T001032,U00618,P00126,2025-01-18 09:02:23,87.72793277621139,1.0
T001033,U00118,P00132,2025-02-07 09:02:23,379.846250175046,2.0
T001034,U00237,P00084,2024-12-18 09:02:23,2258.0790424719235,
T001035,U00309,P00178,2024-12-31 09:02:23,331.5890968710694,3.0
T001036,U00456,P00115,2024-12-26 09:02:23,419.62814754938375,1.0
T001037,U00900,P00048,2025-02-04 09:02:23,196.03335758219015,4.0
T001038,U00475,P00123,2025-01-29 09:02:23,3439.991630611797,5.0
T001039,U00100,P00078,2025-02-01 09:02:23,8.644453756202344,
T001040,U00261,P00030,2025-02-08 09:02:23,65.56905731290453,1.0
T001041,U00993,P00029,2024-12-12 09:02:23,3941.1232554507324,2.0
T001042,U00305,P00136,2025-02-28 09:02:23,847.4681354812662,5.0
T001043,U00354,P00140,2025-03-04 09:02:23,661.9506419949114,3.0
T001044,U00286,P00041,2025-02-21 09:02:23,308.9683140747413,5.0
T001045,U00328,P00026,2025-01-19 09:02:23,2570.2175074638785,3.0
T001046,U00103,P00050,2025-01-20 09:02:23,151.25304531858862,2.0
T001047,U00063,P00002,2025-01-05 09:02:23,362.2401129593888,3.0
T001048,U00687,P00055,2025-01-30 09:02:23,2137.6748681611884,3.0
T001049,U00282,P00104,2025-02-22 09:02:23,396.8476710017627,3.0
T001050,U00441,P00184,2025-02-19 09:02:23,2059.83089952938,3.0
T001051,U00293,P00014,2025-02-09 09:02:23,4153.607706274357,3.0
T001052,U00738,P00134,2025-03-02 09:02:23,162.31383053874947,1.0
T001053,U00007,P00128,2024-12-08 09:02:23,910.7515291145997,3.0
T001054,U00639,P00104,2025-01-28 09:02:23,377.68634763071015,3.0
T001055,U00936,P00095,2025-01-16 09:02:23,144.160919867535,
T001056,U00092,P00081,2025-01-28 09:02:23,4033.939195920339,
T001057,U00935,P00061,2025-02-15 09:02:23,607.305909023649,5.0
T001058,U00190,P00012,2025-01-03 09:02:23,337.356993815175,3.0
T001059,U00871,P00013,2025-01-17 09:02:23,133.17922142581517,5.0
T001060,U00476,P00147,2025-01-07 09:02:23,133.91591620627554,1.0
T001061,U00511,P00172,2024-12-20 09:02:23,96.02433476556509,2.0
T001062,U00462,P00089,2025-01-19 09:02:23,223.26504479036592,5.0
T001063,U00053,P00095,2025-01-16 09:02:23,143.10059425643928,5.0
T001064,U00754,P00059,2025-01-11 09:02:23,124.67450707288636,1.0
T001065,U00486,P00037,2025-03-06 09:02:23,35.50759166656124,
T001066,U00644,P00025,2025-01-05 09:02:23,493.3080006176359,4.0
T001067,U00490,P00016,2025-03-03 09:02:23,344.7044537093256,1.0
T001068,U00978,P00166,2024-12-12 09:02:23,37.53632855108717,5.0
T001069,U00364,P00171,2024-12-11 09:02:23,136.07550946821638,2.0
T001070,U00112,P00087,2024-12-22 09:02:23,116.49911800142536,
T001071,U00409,P00142,2025-03-02 09:02:23,230.76853191371526,1.0
T001072,U00007,P00134,2025-01-29 09:02:23,175.3946503108934,1.0
T001073,U00742,P00023,2025-01-17 09:02:23,3557.2045146538903,
T001074,U00668,P00126,2024-12-30 09:02:23,89.63790884906125,
T001075,U00197,P00060,2024-12-16 09:02:23,1745.880008826926,3.0
T001076,U00835,P00140,2025-03-06 09:02:23,607.0025298907412,
T001077,U00876,P00141,2025-02-06 09:02:23,2909.3852786508796,3.0
T001078,U00735,P00100,2025-02-01 09:02:23,820.4117692069234,3.0
T001079,U00367,P00103,2025-02-02 09:02:23,765.4534675293078,5.0
T001080,U00250,P00134,2025-01-14 09:02:23,157.66929541099233,3.0
T001081,U00916,P00063,2025-02-12 09:02:23,377.18067425710245,4.0
T001082,U00595,P00038,2025-02-12 09:02:23,405.53104150282877,1.0
T001083,U00240,P00128,2024-12-18 09:02:23,861.4723194789179,2.0
T001084,U00380,P00050,2024-12-26 09:02:23,156.9289966444177,1.0
T001085,U00907,P00180,2025-01-11 09:02:23,2503.841735458109,5.0
T001086,U00872,P00040,2025-03-01 09:02:23,3181.838924813137,5.0
T001087,U00835,P00008,2025-02-23 09:02:23,114.11543055961836,3.0
T001088,U00471,P00189,2025-02-13 09:02:23,185.26774923125384,5.0
T001089,U00775,P00008,2024-12-20 09:02:23,107.36029688465837,5.0
T001090,U00919,P00104,2025-01-27 09:02:23,389.31059517707183,1.0
T001091,U00701,P00034,2025-03-03 09:02:23,168.2301636849363,
T001092,U00455,P00188,2025-03-02 09:02:23,3101.962071723777,4.0
T001093,U00366,P00057,2025-01-02 09:02:23,108.08337741393082,3.0
T001094,U00290,P00174,2025-01-29 09:02:23,584.4271658462669,5.0
T001095,U00874,P00022,2025-02-04 09:02:23,2562.3627436068487,5.0
T001096,U00403,P00087,2025-01-29 09:02:23,108.83755127544737,4.0
T001097,U00058,P00040,2025-01-21 09:02:23,3713.694669694719,3.0
T001098,U00521,P00173,2025-02-27 09:02:23,834.5725437491856,5.0
T001099,U00304,P00183,2025-01-26 09:02:23,69.36833542120006,3.0
T001100,U00115,P00179,2025-02-03 09:02:23,2425.3401680258535,1.0
T001101,U00210,P00086,2025-02-07 09:02:23,3274.6354332529827,
T001102,U00041,P00133,2024-12-16 09:02:23,527.1954868031725,
T001103,U00816,P00095,2025-02-01 09:02:23,142.107396362947,5.0
T001104,U00173,P00013,2025-02-26 09:02:23,765.42275092239,
T001105,U00234,P00028,2025-02-09 09:02:23,335.9393882498814,4.0
T001106,U00793,P00084,2025-01-18 09:02:23,2025.0841228634467,
T001107,U00884,P00062,2025-01-15 09:02:23,364.67138792704577,5.0
T001108,U00590,P00093,2025-01-11 09:02:23,112.03691776139918,1.0
T001109,U00620,P00087,2025-02-28 09:02:23,116.72736060951897,1.0
T001110,U00793,P00024,2025-02-05 09:02:23,60.49917187909756,3.0
T001111,U00403,P00098,2025-01-11 09:02:23,3695.6011344293834,3.0
T001112,U00039,P00007,2025-03-04 09:02:23,984.5769610924365,4.0
T001113,U00119,P00166,2025-01-15 09:02:23,38.473598899698125,
T001114,U00335,P00037,2025-01-10 09:02:23,32.75632976107672,1.0
T001115,U00336,P00068,2025-01-25 09:02:23,70.16723132467406,3.0
T001116,U00539,P00170,2024-12-22 09:02:23,2832.566615037793,1.0
T001117,U00616,P00086,2025-01-05 09:02:23,3128.1028229493913,
T001118,U00074,P00133,2025-01-16 09:02:23,547.0532433537591,2.0
T001119,U00191,P00192,2025-01-19 09:02:23,130.06264076242206,1.0
T001120,U00324,P00178,2025-01-18 09:02:23,331.58078872432816,2.0
T001121,U00147,P00087,2025-01-09 09:02:23,125.91460477491391,2.0
T001122,U00767,P00015,2025-01-28 09:02:23,50.07800502834582,1.0
T001123,U00284,P00123,2025-01-04 09:02:23,3589.604233067732,1.0
T001124,U00213,P00107,2024-12-18 09:02:23,402.25542307220877,3.0
T001125,U00635,P00181,2024-12-08 09:02:23,4079.0125068289876,
T001126,U00718,P00153,2025-01-12 09:02:23,1481.9904998947047,1.0
T001127,U00929,P00089,2025-01-13 09:02:23,240.22375596537722,
T001128,U00752,P00125,2025-01-01 09:02:23,226.57826882705186,3.0
T001129,U00394,P00113,2025-01-04 09:02:23,178.52689775478242,2.0
T001130,U00339,P00137,2025-02-23 09:02:23,125.98926735484473,3.0
T001131,U00798,P00166,2025-01-19 09:02:23,39.112537220067985,1.0
T001132,U00022,P00150,2025-01-12 09:02:23,81.11251797685526,5.0
T001133,U00771,P00107,2025-03-01 09:02:23,429.84620872785143,1.0
T001134,U00869,P00087,2025-01-06 09:02:23,126.18027030681839,3.0
T001135,U00105,P00177,2025-01-26 09:02:23,4801.412755555067,
T001136,U00466,P00068,2024-12-16 09:02:23,70.7330169842114,4.0
T001137,U00459,P00015,2024-12-08 09:02:23,62.11987209173488,5.0
T001138,U00432,P00065,2025-02-03 09:02:23,428.1762387550451,3.0
T001139,U00770,P00054,2025-01-25 09:02:23,373.6409860454512,2.0
T001140,U00716,P00158,2025-02-23 09:02:23,138.84852621929096,1.0
T001141,U00822,P00093,2024-12-08 09:02:23,122.23611338498291,2.0
T001142,U00774,P00020,2025-01-12 09:02:23,105.4161819665624,3.0
T001143,U00619,P00033,2025-02-27 09:02:23,188.97840211212934,3.0
T001144,U00763,P00100,2024-12-08 09:02:23,853.6356767534651,2.0
T001145,U00936,P00077,2025-02-22 09:02:23,201.5712961281193,2.0
T001146,U00221,P00135,2024-12-29 09:02:23,169.26943966509435,4.0
T001147,U00379,P00136,2024-12-19 09:02:23,796.3795543045056,1.0
T001148,U00222,P00156,2025-01-04 09:02:23,276.56411676476296,2.0
T001149,U00258,P00173,2025-01-28 09:02:23,825.4169031985251,1.0
T001150,U00713,P00107,2025-01-07 09:02:23,446.98444851106944,
T001151,U00367,P00120,2025-01-05 09:02:23,348.8496140711511,3.0
T001152,U00770,P00074,2025-01-12 09:02:23,347.20040652197883,
T001153,U00349,P00011,2024-12-25 09:02:23,2358.0513092599804,5.0
T001154,U00225,P00031,2025-01-04 09:02:23,165.69536819686684,3.0
T001155,U00714,P00012,2024-12-21 09:02:23,356.40510907807055,4.0
T001156,U00738,P00124,2025-01-05 09:02:23,83.57702416883498,3.0
T001157,U00236,P00078,2025-02-19 09:02:23,9.955949984187898,2.0
T001158,U00183,P00179,2025-02-21 09:02:23,2145.990895178622,5.0
T001159,U00712,P00172,2024-12-17 09:02:23,94.61907603594956,
T001160,U00869,P00096,2025-02-10 09:02:23,638.051887218038,
T001161,U00758,P00050,2025-01-18 09:02:23,931.1732550954332,3.0
T001162,U00444,P00117,2025-02-06 09:02:23,102.17686485711847,1.0
T001163,U00865,P00017,2024-12-15 09:02:23,89.73272145019857,1.0
T001164,U00623,P00163,2025-03-01 09:02:23,59.93185767510988,3.0
T001165,U00006,P00129,2025-03-06 09:02:23,19.54210935412575,
T001166,U00236,P00157,2025-01-27 09:02:23,135.1631818576686,3.0
T001167,U00127,P00179,2024-12-15 09:02:23,2395.214648845745,1.0
T001168,U00104,P00064,2025-01-03 09:02:23,184.92427197601532,3.0
T001169,U00749,P00132,2025-01-09 09:02:23,352.0498898317495,5.0
T001170,U00915,P00087,2025-02-09 09:02:23,103.47790520097519,2.0
T001171,U00480,P00156,2025-01-01 09:02:23,298.91829895855386,2.0
T001172,U00155,P00016,2025-01-26 09:02:23,377.64434473368556,
T001173,U00257,P00063,2025-02-14 09:02:23,411.30601685139175,3.0
T001174,U00235,P00076,2025-02-01 09:02:23,120.0161177161739,5.0
T001175,U00500,P00181,2025-02-02 09:02:23,4390.155506510365,3.0
T001176,U00289,P00085,2025-01-18 09:02:23,1368.4048787100257,4.0
T001177,U00510,P00109,2025-02-15 09:02:23,69.00315380601177,
T001178,U00552,P00017,2025-01-12 09:02:23,79.88492640244198,3.0
T001179,U00800,P00168,2025-03-03 09:02:23,233.23682423117296,3.0
T001180,U00709,P00141,2025-01-05 09:02:23,2643.6579170334867,3.0
T001181,U00785,P00180,2025-01-31 09:02:23,2792.503926281936,1.0
T001182,U00894,P00058,2025-02-08 09:02:23,4291.501163929498,4.0
T001183,U00776,P00165,2024-12-08 09:02:23,92.13448648931772,2.0
T001184,U00569,P00079,2025-02-05 09:02:23,262.4344405552639,1.0
T001185,U00298,P00061,2024-12-16 09:02:23,684.2236826434066,5.0
T001186,U00610,P00113,2024-12-18 09:02:23,185.1690338985139,2.0
T001187,U00137,P00121,2024-12-23 09:02:23,75.63570972308742,2.0
T001188,U00376,P00034,2025-01-14 09:02:23,159.60175453035131,2.0
T001189,U00087,P00070,2024-12-21 09:02:23,225.17188439905695,
T001190,U00419,P00017,2025-01-12 09:02:23,78.16341101734295,5.0
T001191,U00754,P00020,2025-02-23 09:02:23,100.05659695876122,1.0
T001192,U00199,P00059,2025-02-25 09:02:23,110.03670943334997,5.0
T001193,U00463,P00069,2025-02-16 09:02:23,230.74078835494294,1.0
T001194,U00437,P00161,2025-01-19 09:02:23,249.30790862321004,4.0
T001195,U00310,P00102,2024-12-31 09:02:23,137.51624009904336,
T001196,U00596,P00120,2025-02-08 09:02:23,312.07320816122694,
T001197,U00754,P00145,2024-12-25 09:02:23,235.10285843548243,5.0
T001198,U00281,P00057,2025-02-13 09:02:23,106.61373400552192,4.0
T001199,U00323,P00083,2025-03-01 09:02:23,817.4711835903854,4.0
T001200,U00764,P00129,2024-12-20 09:02:23,19.722557476354627,
T001201,U00702,P00013,2025-02-26 09:02:23,121.45707481775108,
T001202,U00951,P00155,2025-02-14 09:02:23,2188.003030506502,5.0
T001203,U00942,P00198,2025-01-03 09:02:23,271.092157194225,2.0
T001204,U00152,P00187,2025-03-01 09:02:23,2847.3949602097814,2.0
T001205,U00994,P00006,2025-02-21 09:02:23,68.86543565112636,3.0
T001206,U00302,P00097,2024-12-27 09:02:23,370.18382486490003,4.0
T001207,U00278,P00094,2024-12-26 09:02:23,870.0106612721995,2.0
T001208,U00651,P00110,2025-03-01 09:02:23,136.4477711198404,
T001209,U00688,P00151,2024-12-24 09:02:23,822.3488806752218,2.0
T001210,U00008,P00138,2024-12-22 09:02:23,2887.157447394572,5.0
T001211,U00807,P00051,2024-12-28 09:02:23,81.60096213728413,3.0
T001212,U00235,P00147,2025-03-01 09:02:23,129.30065720961005,4.0
T001213,U00675,P00051,2024-12-08 09:02:23,80.22298542921344,1.0
T001214,U00561,P00087,2025-02-20 09:02:23,122.74073878737175,1.0
T001215,U00302,P00068,2025-01-31 09:02:23,73.05021587353306,2.0
T001216,U00038,P00084,2025-01-30 09:02:23,1989.6176961027647,
T001217,U00136,P00042,2025-01-27 09:02:23,703.622416897461,4.0
T001218,U00822,P00057,2025-02-22 09:02:23,92.92114735448693,3.0
T001219,U00421,P00196,2024-12-21 09:02:23,3421.033734396648,5.0
T001220,U00219,P00166,2025-02-09 09:02:23,42.42103271549285,2.0
T001221,U00348,P00062,2025-03-01 09:02:23,391.6352824167462,5.0
T001222,U00808,P00007,2025-01-09 09:02:23,1000.8170945526248,
T001223,U00546,P00112,2025-01-11 09:02:23,2339.3240458859955,5.0
T001224,U00864,P00199,2025-01-04 09:02:23,284.99495025712264,4.0
T001225,U00079,P00178,2024-12-30 09:02:23,337.8502375234365,2.0
T001226,U00748,P00180,2025-02-20 09:02:23,2829.3112173854815,3.0
T001227,U00895,P00026,2025-01-26 09:02:23,2434.2228508950757,2.0
T001228,U00273,P00154,2025-02-17 09:02:23,1196.6170371795854,
T001229,U00161,P00019,2025-02-16 09:02:23,1867.5125560908903,3.0
T001230,U00687,P00009,2024-12-21 09:02:23,227.2029717456016,
T001231,U00878,P00061,2024-12-09 09:02:23,608.7284271330507,2.0
T001232,U00308,P00020,2024-12-28 09:02:23,101.0416179014103,5.0
T001233,U00374,P00106,2025-02-22 09:02:23,4579.117127821554,5.0
T001234,U00976,P00050,2025-02-05 09:02:23,148.5934005245103,1.0
T001235,U00733,P00081,2025-02-05 09:02:23,4178.60154540384,1.0
T001236,U00009,P00150,2025-02-20 09:02:23,77.89543625888203,3.0
T001237,U00801,P00141,2025-01-27 09:02:23,2916.9725268971233,2.0
T001238,U00444,P00140,2025-01-22 09:02:23,678.799698391857,3.0
T001239,U00113,P00010,2025-02-08 09:02:23,249.97264255747757,2.0
T001240,U00989,P00065,2024-12-13 09:02:23,414.0315306582733,4.0
T001241,U00205,P00158,2025-01-12 09:02:23,138.6972963957652,1.0
T001242,U00405,P00008,2025-01-25 09:02:23,121.59454823539893,3.0
T001243,U00698,P00149,2024-12-29 09:02:23,367.9854428826792,4.0
T001244,U00853,P00022,2025-02-27 09:02:23,2424.6850526117983,5.0
T001245,U00197,P00018,2025-01-13 09:02:23,3131.568873838118,1.0
T001246,U00778,P00194,2024-12-29 09:02:23,64.71746374691702,2.0
T001247,U00774,P00176,2025-02-13 09:02:23,326.68749929680746,5.0
T001248,U00760,P00172,2025-01-05 09:02:23,86.8564270193472,
